,type,id,brand,name,rating,volume,price,tag_good,tag_bad,ingredient_count,caution,allergy,efficacy,oily_skin,dry_skin,sensitive_skin
55,스킨/토너,1844191,코스알엑스,풀핏 프로폴리스 시너지 토너,4.45,150ml,"15,000","보습되는(866), 수분있는(864), 흡수되는(305), 쫀득한(259), 속건조해결되는(240), 자극없는(233), 향에만족한(121)","끈적한(196), 미끌거리는(69), 유분있는(65), 흘러내리는(54), 답답한(24), 겉도는(24), 따가운(16)",14,0,0,"피부 보습(11), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
56,스킨/토너,1977790,프리메라,오가니언스 워터리 에센스,4.54,230ml,"32,000","수분있는(386), 보습되는(352), 흡수되는(252), 자극없는(232), 가벼운(156), 끈적하지않은(148), 피부결좋아지는(131)","흘러내리는(34), 따가운(29), 답답한(15), 지속안되는(10), 눈통증있는(9), 유수분밸런스좋지않은(6), 미끌거리는(4)",17,0,0,"피부 보습(11), 피부 보호(2), 피부 미백(1), 주름 개선(1)","Good(0), Bad(0)","Good(3), Bad(1)","Good(0), Bad(1)"
57,스킨/토너,2065167,나츄리에,하또무기 스킨 컨디셔너,4.53,500ml,"9,900","수분있는(44), 흡수되는(33), 끈적하지않은(30), 자극없는(28), 보습되는(28), 가벼운(19), 향에만족한(18)","흘러내리는(14), 유수분밸런스좋지않은(4), 인공향나는(2), 마르는(1), 겉도는(1), 지속안되는(1), 미끌거리는(1)",10,1,0,"피부 보습(6), 피부 보호(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(1)"
58,스킨/토너,2098219,메디테라피,머그워트 슈퍼카밍 토너,4.79,250ml,"25,900","수분있는(31), 진정되는(24), 자극없는(23), 보습되는(23), 흡수되는(19), 향에만족한(15), 가벼운(10)","흘러내리는(6), 겉도는(2), 맑은(1), 인공향나는(1)",28,0,0,"피부 보습(19), 피부 보호(4)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(1)"
59,스킨/토너,2090776,랩클,비건 수딩 토너,4.69,150ml,"32,000","수분있는(39), 향에만족한(39), 자극없는(32), 보습되는(29), 흡수되는(27), 가벼운(16), 끈적하지않은(14)","따가운(5), 눈통증있는(2), 쿨링안되는(2), 밀림있는(1), 인공향나는(1), 뻑뻑한(1), 답답한(1)",41,0,0,"피부 보습(32), 피부 보호(3)","Good(1), Bad(0)","Good(2), Bad(0)","Good(1), Bad(1)"
60,스킨/토너,1964002,그레이멜린,알래스카85 내추럴 대용량 토너,4.26,500ml,"25,000","수분있는(1,454), 자극없는(928), 보습되는(839), 흡수되는(428), 향에만족한(325), 끈적하지않은(185), 에센스많은(161)","따가운(216), 흘러내리는(106), 눈통증있는(80), 유분있는(70), 미끌거리는(48), 가려운(42), 겉도는(27)",32,0,0,"피부 보습(26), 피부 보호(4), 피부 미백(2), 주름 개선(1), 수분 증발 차단(1), 여드름 완화(1)","Good(2), Bad(0)","Good(4), Bad(0)","Good(2), Bad(0)"
61,스킨/토너,2096902,블리블리,시카인진쑥 리페어 토너,4.47,500ml,"38,000","향에만족한(46), 수분있는(23), 진정되는(17), 흡수되는(16), 보습되는(15), 냄새안지독한(11), 에센스많은(10)","흘러내리는(6), 가벼운(6), 밀림있는(2), 유분있는(2), 겉도는(1), 때처럼나오는(1), 미끌거리는(1)",37,0,0,"피부 보습(27), 피부 보호(5), 주름 개선(2), 피부 미백(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(1), Bad(4)"
62,스킨/토너,1944992,마녀공장,비피다 시카 허브 토너,4.64,210ml,"19,000","자극없는(282), 향에만족한(267), 수분있는(266), 진정되는(230), 각질제거되는(146), 흡수되는(145), 가벼운(137)","따가운(15), 흘러내리는(12), 가려운(3), 눈통증있는(3), 답답한(3), 겉도는(2), 쿨링안되는(2)",50,0,0,"피부 보습(38), 피부 보호(6), 피부 미백(5), 주름 개선(3), 수분 증발 차단(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(3), Bad(3)"
63,스킨/토너,1933199,일리윤,세라마이드 더마 속보습 스킨,4.59,180ml,"17,000","보습되는(213), 수분있는(145), 자극없는(111), 흡수되는(90), 속건조해결되는(57), 끈적하지않은(45), 잘발리는(45)","유분있는(25), 밀림있는(4), 미끌거리는(3), 유수분밸런스좋지않은(2), 인공향나는(2), 밀착안되는(1), 때처럼나오는(1)",32,0,0,"피부 보습(17), 피부 보호(7), 피부 미백(4)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
64,스킨/토너,2054449,보히케어,프로-에이지 밸런싱 에센스 토너,4.61,150ml,"28,000","수분있는(45), 보습되는(37), 흡수되는(35), 끈적하지않은(21), 향에만족한(17), 가벼운(15), 자극없는(13)","가려운(1), 눈통증있는(1), 유수분밸런스좋지않은(1)",39,0,0,"피부 보습(23), 피부 미백(7), 피부 보호(6), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(1)","Good(4), Bad(0)","Good(0), Bad(0)"
65,스킨/토너,1997099,나이팅게일,세파시카 토너,4.67,200ml,"24,000","수분있는(202), 자극없는(160), 보습되는(151), 진정되는(138), 흡수되는(90), 향에만족한(53), 끈적하지않은(39)","유분있는(40), 흘러내리는(15), 답답한(12), 눈통증있는(7), 인공향나는(4), 가려운(4), 밀림있는(3)",21,0,0,"피부 보습(17), 피부 보호(3), 피부 미백(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(2), Bad(0)"
66,스킨/토너,1994377,나드,딥 모이스처 모공 토너,4.50,500ml,"15,000","수분있는(119), 자극없는(110), 보습되는(75), 흡수되는(44), 가벼운(36), 향에만족한(34), 피부결좋아지는(26)","모공관리안되는(65), 흘러내리는(37), 미끌거리는(19), 속건조해결안되는(7), 따가운(6), 겉도는(4), 답답한(3)",48,0,0,"피부 보습(31), 피부 보호(7), 피부 미백(5), 주름 개선(1), 수분 증발 차단(1)","Good(2), Bad(0)","Good(4), Bad(0)","Good(1), Bad(1)"
67,스킨/토너,1862294,헤이네이처,어성초 스킨 [촉촉],4.35,150ml,"25,000","수분있는(211), 진정되는(191), 보습되는(99), 자극없는(92), 흡수되는(57), 편안해지는(42), 향에만족한(39)","눈통증있는(95), 끈적한(21), 따가운(21), 가려운(8), 각질제거안되는(5), 쿨링안되는(3), 겉도는(2)",27,0,0,"피부 보습(21), 피부 보호(4), 피부 미백(3), 주름 개선(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(1)"
68,스킨/토너,2013016,메이크프렘,인테카 진정 토너,4.72,200ml,"22,000","진정되는(155), 자극없는(102), 수분있는(90), 흡수되는(72), 산뜻한(42), 가벼운(39), 각질제거되는(39)","따가운(13), 흘러내리는(6), 눈통증있는(3), 가려운(2), 리치한(1), 유수분밸런스좋지않은(1), 지속안되는(1)",37,0,0,"피부 보습(26), 피부 보호(2), 주름 개선(2), 피부 미백(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(3)"
69,스킨/토너,1889563,원씽,나이아신아마이드 10% 토너,4.54,150ml,"19,000","자극없는(131), 수분있는(98), 보습되는(67), 흡수되는(48), 맑은(37), 피부결좋아지는(32), 잘발리는(31)","따가운(86), 흘러내리는(38), 눈통증있는(18), 마르는(18), 가려운(8), 각질제거안되는(4), 답답한(3)",5,0,0,"피부 보습(4), 수분 증발 차단(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
70,스킨/토너,2012169,헤브블루,살몬 케어링 센텔라 토너,4.53,200ml,"41,900","수분있는(28), 자극없는(26), 흡수되는(14), 보습되는(13), 진정되는(13), 향에만족한(11), 가벼운(9)","흘러내리는(3), 속건조해결안되는(2), 에센스많은(1), 뻑뻑한(1)",20,0,0,"피부 보습(14), 피부 보호(3)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
71,스킨/토너,2026594,땡큐파머,피토 릴리풀™ 시카 부스팅 토너,4.81,200ml,"23,000","자극없는(94), 진정되는(75), 수분있는(60), 흡수되는(43), 가벼운(30), 각질제거되는(22), 산뜻한(19)","흘러내리는(4), 속건조해결안되는(1), 잔여물남는(1)",27,0,0,"피부 보습(22), 피부 보호(2)","Good(1), Bad(0)","Good(2), Bad(0)","Good(0), Bad(1)"
72,스킨/토너,1866558,프리메라,오가니언스 워터,4.21,180ml,"33,000","자극없는(2,176), 향에만족한(1,451), 수분있는(1,336), 보습되는(720), 흡수되는(669), 진정되는(590), 가벼운(374)","유분있는(139), 흘러내리는(72), 답답한(41), 가려운(29), 지속안되는(22), 인공향나는(20), 마르는(18)",24,2,2,"피부 보습(11), 피부 미백(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
73,스킨/토너,2097409,메르제,순수 모이스처 업 토너,4.50,150ml,"38,000","수분있는(27), 보습되는(22), 향에만족한(19), 흡수되는(14), 자극없는(10), 쫀득한(7), 속건조해결되는(7)","따가운(1), 겉도는(1), 인공향나는(1), 뒤집어지는(1), 마르는(1), 미끌거리는(1), 가려운(1)",33,0,3,"피부 보습(17), 피부 보호(2)","Good(1), Bad(0)","Good(2), Bad(0)","Good(0), Bad(1)"
74,스킨/토너,2024081,나의온도,구절초 수분진정 약산성 토너,4.65,300ml,"25,000","자극없는(107), 수분있는(83), 약산성인(62), 진정되는(39), 흡수되는(34), 향에만족한(31), 보습되는(27)","따가운(5), 흘러내리는(3), 속건조해결안되는(3), 인공향나는(2), 쿨링안되는(1), 리치한(1)",28,0,3,"피부 보습(17), 피부 미백(1), 피부 보호(1), 수렴 진정(1)","Good(1), Bad(0)","Good(2), Bad(0)","Good(1), Bad(0)"
75,스킨/토너,2085853,벨프리모,안티크네 세범 리듀서,4.57,300ml,"26,300","보습되는(28), 자극없는(27), 수분있는(24), 흡수되는(21), 가벼운(20), 향에만족한(13), 끈적하지않은(13)","유수분밸런스좋지않은(3), 속건조해결안되는(2), 마르는(1), 흘러내리는(1), 따가운(1), 눈통증있는(1), 인공향나는(1)",24,0,0,"피부 보습(18), 피부 보호(3), 피부 미백(2), 주름 개선(1), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
76,스킨/토너,2009997,라운드랩,소나무 진정 시카 토너,4.69,250ml,"23,000","진정되는(71), 자극없는(60), 수분있는(49), 흡수되는(38), 가벼운(29), 향에만족한(26), 보습되는(25)","흘러내리는(15), 미끌거리지않는(2), 마르는(1), 쫀득한(1), 눈통증있는(1)",24,0,0,"피부 보습(17), 피부 보호(2)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(1)"
77,스킨/토너,2038052,한율,어린쑥 수분진정 토너,4.55,150ml,"27,000","향에만족한(51), 자극없는(34), 수분있는(33), 진정되는(28), 보습되는(23), 흡수되는(23), 가벼운(20)","흘러내리는(3), 밀림있는(1), 뻣뻣한(1), 가려운(1)",20,1,0,"피부 보습(13), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
78,스킨/토너,2088923,마몽드,플로라글로우 로즈 리퀴드 마스크,4.62,80ml,"30,000","자극없는(25), 각질제거되는(25), 윤기나는(20), 수분있는(14), 피부결좋아지는(14), 보습되는(12), 매끄러운(8)","유분있는(9), 끈적한(8), 흘러내리는(4), 답답한(3), 밀림있는(2), 내장도구가안좋은(1), 밀착안되는(1)",24,0,0,"피부 보습(16), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(6), Bad(0)","Good(0), Bad(0)"
79,스킨/토너,2097926,션리,다시마 프레쉬 토너,4.68,250ml,"20,000","자극없는(21), 수분있는(20), 흡수되는(18), 끈적하지않은(16), 산뜻한(11), 향에만족한(10), 가벼운(9)","흘러내리는(3), 쿨링안되는(2), 향지속되지않는(1)",18,0,0,피부 보습(15),"Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
80,스킨/토너,2099584,비누원,데일리 퍼스트 히알루로닉 토너,4.84,300ml,"28,000","수분있는(24), 흡수되는(17), 보습되는(14), 미끌거리는(11), 속건조해결되는(11), 향에만족한(7), 자극없는(7)","끈적한(3), 흘러내리는(1), 답답한(1)",11,0,0,"피부 보습(8), 주름 개선(1), 수분 증발 차단(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
81,스킨/토너,2013953,리얼베리어,모공비움 필링 토너,4.61,305ml,"22,000","자극없는(175), 모공관리되는(111), 각질제거되는(110), 산뜻한(73), 피부결좋아지는(72), 가벼운(57), 흡수되는(53)","보습안되는(66), 흘러내리는(11), 속건조해결안되는(4), 유수분밸런스좋지않은(2), 쿨링안되는(1), 뻑뻑한(1), 지속안되는(1)",23,0,0,"피부 보습(17), 피부 보호(3), 주름 개선(1), 수렴 진정(1), 각질 제거(1), 여드름 완화(1)","Good(2), Bad(0)","Good(2), Bad(0)","Good(1), Bad(2)"
82,스킨/토너,2024819,이니스프리,그린티 히알루론산 스킨,3.64,170ml,"19,000","수분있는(35), 보습되는(21), 자극없는(20), 향에만족한(13), 끈적하지않은(10), 가벼운(9), 잘발리는(8)","유분있는(21), 흡수안되는(8), 흘러내리는(7), 유수분밸런스좋지않은(6), 따가운(4), 미끌거리는(4), 마르는(2)",22,0,0,"피부 보습(17), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(5), Bad(0)","Good(0), Bad(0)"
83,스킨/토너,1999852,피지오겔,레드수딩 시카밸런스 토너,4.39,200ml,"28,000","수분있는(27), 보습되는(19), 자극없는(19), 가벼운(17), 진정되는(16), 흡수되는(15), 산뜻한(13)","따가운(4), 흘러내리는(2), 겉도는(2), 향이아쉬운(2), 인공향나는(1)",26,0,0,"피부 보습(15), 피부 보호(3), 피부 미백(2), 수분 증발 차단(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
84,스킨/토너,2041753,마몽드,블루 아줄렌 클라우드 토너,4.41,150ml,"36,000","자극없는(66), 흡수되는(50), 수분있는(46), 진정되는(25), 편안해지는(24), 보습되는(23), 흘러내리지않는(21)","눈통증있는(11), 쿨링안되는(8), 속건조해결안되는(6), 미끌거리는(3), 가려운(3), 지속안되는(2), 겉도는(2)",9,0,0,"피부 보습(7), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
85,스킨/토너,2005246,유리아쥬,제모스 토너,4.46,250ml,"28,000","수분있는(43), 보습되는(41), 속건조해결되는(18), 흡수되는(8), 쫀득한(6), 자극없는(6), 잘발리는(5)","끈적한(10), 흘러내리는(7), 따가운(4), 유분있는(4), 잔여물남는(2), 유수분밸런스좋지않은(1), 뒤집어지는(1)",9,1,0,"피부 보습(5), 피부 보호(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
86,스킨/토너,2041201,유이크,바이옴 레미디 피에이치 밸런싱 토너,4.71,300ml,"26,000","흡수되는(78), 자극없는(63), 산뜻한(47), 가벼운(45), 수분있는(40), 끈적하지않은(36), 진정되는(34)","흘러내리는(14), 눈통증있는(6), 모공관리안되는(1), 각질제거안되는(1), 매끄럽지않은(1)",14,0,0,"피부 보습(9), 피부 보호(3), 피부 미백(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
87,스킨/토너,1995725,상떼,아줄렌 수더 토너,4.26,500ml,"62,000","수분있는(57), 보습되는(39), 속건조해결되는(13), 진정되는(10), 윤기나는(8), 쫀득한(8), 자극없는(7)","끈적한(30), 흡수안되는(13), 유분있는(7), 미끌거리는(3), 뒤집어지는(3), 따가운(2), 리치한(2)",38,0,0,"피부 보습(33), 피부 보호(4), 피부 미백(2), 주름 개선(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(3), Bad(0)"
88,스킨/토너,1855789,백아율,클래식 토닉,4.51,150ml,"35,000","수분있는(98), 보습되는(78), 향에만족한(73), 흡수되는(66), 자극없는(43), 끈적하지않은(24), 진정되는(23)","냄새지독한(20), 향지속되지않는(9), 인공향나는(2), 미끌거리는(2), 답답한(2), 잔여물남는(1), 눈통증있는(1)",34,0,0,"피부 보습(30), 피부 보호(3)","Good(1), Bad(0)","Good(6), Bad(0)","Good(1), Bad(0)"
89,스킨/토너,2022975,그레인비,사크란 약산성 수분 토너,4.53,200ml,"22,000","수분있는(77), 자극없는(64), 보습되는(55), 약산성인(34), 흡수되는(30), 향에만족한(30), 끈적하지않은(19)","인공향나는(5), 흘러내리는(4), 알콜냄새나는(3), 모공관리안되는(1), 마르는(1), 겉도는(1), 유수분밸런스좋지않은(1)",23,0,0,"피부 보습(17), 피부 보호(2)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
90,스킨/토너,1997905,인스테드,소프트 글로우 결 토너,4.63,210ml,"23,000","자극없는(167), 수분있는(139), 피부결좋아지는(123), 흡수되는(85), 보습되는(80), 가벼운(53), 향에만족한(41)","흘러내리는(31), 따가운(10), 인공향나는(2), 지속안되는(2), 유수분밸런스좋지않은(2), 가려운(1), 뻣뻣한(1)",38,0,0,"피부 보습(33), 피부 보호(3), 피부 미백(2), 주름 개선(1), 수렴 진정(1), 수분 증발 차단(1)","Good(1), Bad(0)","Good(6), Bad(0)","Good(2), Bad(0)"
91,스킨/토너,2024760,설화수,윤조에센스,4.52,90ml,"140,000","수분있는(32), 흡수되는(32), 보습되는(27), 잘발리는(19), 향에만족한(18), 속건조해결되는(13), 가벼운(11)","가려운(3), 뒤집어지는(2), 인공향나는(1), 각질제거안되는(1), 알콜냄새나는(1), 뻑뻑한(1)",50,2,5,"피부 보습(29), 피부 보호(2), 피부 미백(1), 주름 개선(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(1)"
92,스킨/토너,1783668,아벤느,젠틀 토닝 로션,3.99,100ml,"13,900","수분있는(309), 자극없는(281), 진정되는(263), 향에만족한(256), 흡수되는(145), 산뜻한(68), 피부결좋아지는(63)","보습안되는(214), 따가운(56), 흘러내리는(32), 냄새지독한(15), 가려운(10), 인공향나는(10), 마르는(9)",8,3,0,"피부 보습(3), 피부 보호(1)","Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
